Slot,Frame,Texture,Delay,U0,V0,U1,V1,U2,V2,U3,V3
1,99,9,0.05000000074505806,0.7725147875417181,0.1860058307647705,0.7725147875417181,0.06338858604431152,0.8951320322621771,0.06338858604431152,0.8951320322621771,0.1860058307647705
1,100,9,0.05000000074505806,0.7746156293804906,0.1860058307647705,0.7746156293804906,0.06338858604431152,0.8972328741009497,0.06338858604431152,0.8972328741009497,0.1860058307647705
1,101,9,0.05000000074505806,0.7767164712192631,0.1860058307647705,0.7767164712192631,0.06338858604431152,0.8993337159397221,0.06338858604431152,0.8993337159397221,0.1860058307647705
1,102,9,0.05000000074505806,0.7788173130580357,0.1860058307647705,0.7788173130580357,0.06338858604431152,0.9014345577784947,0.06338858604431152,0.9014345577784947,0.1860058307647705
1,103,9,0.05000000074505806,0.7809181548968083,0.1860058307647705,0.7809181548968083,0.06338858604431152,0.9035353996172673,0.06338858604431152,0.9035353996172673,0.1860058307647705
1,104,9,0.05000000074505806,0.7830189967355808,0.1860058307647705,0.7830189967355808,0.06338858604431152,0.9056362414560398,0.06338858604431152,0.9056362414560398,0.1860058307647705
1,105,9,0.05000000074505806,0.7851198385743534,0.1860058307647705,0.7851198385743534,0.06338858604431152,0.9077370832948124,0.06338858604431152,0.9077370832948124,0.1860058307647705
1,106,9,0.05000000074505806,0.7872206804131259,0.1860058307647705,0.7872206804131259,0.06338858604431152,0.909837925133585,0.06338858604431152,0.909837925133585,0.1860058307647705
1,107,9,0.05000000074505806,0.7893215222518986,0.1860058307647705,0.7893215222518986,0.06338858604431152,0.9119387669723575,0.06338858604431152,0.9119387669723575,0.1860058307647705
1,108,9,0.05000000074505806,0.7914223640906711,0.1860058307647705,0.7914223640906711,0.06338858604431152,0.9140396088111301,0.06338858604431152,0.9140396088111301,0.1860058307647705
1,109,9,0.05000000074505806,0.7935232059294436,0.1860058307647705,0.7935232059294436,0.06338858604431152,0.9161404506499027,0.06338858604431152,0.9161404506499027,0.1860058307647705
1,110,9,0.05000000074505806,0.7956240477682162,0.1860058307647705,0.7956240477682162,0.06338858604431152,0.9182412924886751,0.06338858604431152,0.9182412924886751,0.1860058307647705
1,111,9,0.05000000074505806,0.7977248896069887,0.1860058307647705,0.7977248896069887,0.06338858604431152,0.9203421343274477,0.06338858604431152,0.9203421343274477,0.1860058307647705
1,112,9,0.05000000074505806,0.7998257314457613,0.1860058307647705,0.7998257314457613,0.06338858604431152,0.9224429761662203,0.06338858604431152,0.9224429761662203,0.1860058307647705
1,113,9,0.05000000074505806,0.8019265732845339,0.1860058307647705,0.8019265732845339,0.06338858604431152,0.9245438180049929,0.06338858604431152,0.9245438180049929,0.1860058307647705
1,114,9,0.05000000074505806,0.8040274151233064,0.1860058307647705,0.8040274151233064,0.06338858604431152,0.9266446598437654,0.06338858604431152,0.9266446598437654,0.1860058307647705
1,115,9,0.05000000074505806,0.8061282569620789,0.1860058307647705,0.8061282569620789,0.06338858604431152,0.928745501682538,0.06338858604431152,0.928745501682538,0.1860058307647705
1,116,9,0.05000000074505806,0.8082290988008515,0.1860058307647705,0.8082290988008515,0.06338858604431152,0.9308463435213105,0.06338858604431152,0.9308463435213105,0.1860058307647705
1,117,9,0.05000000074505806,0.810329940639624,0.1860058307647705,0.810329940639624,0.06338858604431152,0.932947185360083,0.06338858604431152,0.932947185360083,0.1860058307647705
1,118,9,0.05000000074505806,0.8124307824783966,0.1860058307647705,0.8124307824783966,0.06338858604431152,0.9350480271988556,0.06338858604431152,0.9350480271988556,0.1860058307647705
1,119,9,0.05000000074505806,0.8145316243171692,0.1860058307647705,0.8145316243171692,0.06338858604431152,0.9371488690376282,0.06338858604431152,0.9371488690376282,0.1860058307647705
